x,y,radiation 
-69.6694,27.0584,3.32
-69.6694,27.5595,2.91
-70.1707,0.0001,5.12
-70.1707,0.5012,5.09
-70.1707,1.0023,5.09
-70.1707,1.5034,5.09
-70.1707,2.0045,5.09
-70.1707,2.5055,5.14
-70.1707,3.0066,5.14
-70.1707,3.5077,5.14
-70.1707,4.0088,5.08
-70.1707,4.5099,5.00
-70.1707,5.0109,5.00
-70.1707,5.512,5.00
-70.1707,6.0131,5.08
-70.1707,6.5142,5.06
-70.1707,7.0152,5.07
-70.1707,7.5163,5.07
-70.1707,8.0174,5.04
-70.1707,8.5185,5.02
-70.1707,9.0196,5.02
-70.1707,9.5206,5.03
-70.1707,10.0217,5.03
-70.1707,10.5228,5.03
-70.1707,11.0239,5.03
-70.1707,11.525,5.03
-70.1707,12.026,5.02
-70.1707,12.5271,5.02
-70.1707,13.0282,5.02
-70.1707,13.5293,5.05
-70.1707,14.0304,5.05
-70.1707,14.5314,5.02
-70.1707,15.0325,4.98
-70.1707,15.5336,4.98
-70.1707,16.0347,5.01
-70.1707,16.5358,5.01
-70.1707,17.0368,5.01
-70.1707,17.5379,5.00
-70.1707,18.039,4.99
-70.1707,18.5401,4.95
-70.1707,19.0411,4.92
-70.1707,19.5422,4.91
-70.1707,20.0433,4.86
-70.1707,20.5444,4.85
-70.1707,21.0455,4.84
-70.1707,21.5465,4.84
-70.1707,22.0476,4.83
-70.1707,22.5487,4.72
-70.1707,23.0498,4.68
-70.1707,23.5509,4.58
-70.1707,24.0519,4.44
-70.1707,24.553,4.38
-70.1707,25.0541,4.27
-70.1707,25.5552,4.04
-70.1707,26.0563,3.84
-70.1707,26.5573,3.54
-70.1707,27.0584,3.32
-70.1707,27.5595,2.93
-70.6719,0.0001,5.09
-70.6719,0.5012,5.09
-70.6719,1.0023,5.09
-70.6719,1.5034,5.11
-70.6719,2.0045,5.13
-70.6719,2.5055,5.13
-70.6719,3.0066,5.14
-70.6719,3.5077,5.09
-70.6719,4.0088,4.99
-70.6719,4.5099,5.00
-70.6719,5.0109,5.00
-70.6719,5.512,5.03
-70.6719,6.0131,5.06
-70.6719,6.5142,5.06
-70.6719,7.0152,5.06
-70.6719,7.5163,5.07
-70.6719,8.0174,5.01
-70.6719,8.5185,5.02
-70.6719,9.0196,5.02
-70.6719,9.5206,5.04
-70.6719,10.0217,5.03
-70.6719,10.5228,5.03
-70.6719,11.0239,5.03
-70.6719,11.525,5.02
-70.6719,12.026,5.02
-70.6719,12.5271,5.03
-70.6719,13.0282,5.05
-70.6719,13.5293,5.05
-70.6719,14.0304,5.05
-70.6719,14.5314,5.04
-70.6719,15.0325,5.01
-70.6719,15.5336,5.01
-70.6719,16.0347,5.01
-70.6719,16.5357,5.01
-70.6719,17.0368,5.00
-70.6719,17.5379,4.99
-70.6719,18.039,4.99
-70.6719,18.5401,4.99
-70.6719,19.0411,4.99
-70.6719,19.5422,4.89
-70.6719,20.0433,4.88
-70.6719,20.5444,4.86
-70.6719,21.0455,4.88
-70.6719,21.5465,4.86
-70.6719,22.0476,4.83
-70.6719,22.5487,4.71
-70.6719,23.0498,4.68
-70.6719,23.5509,4.59
-70.6719,24.0519,4.48
-70.6719,24.553,4.39
-70.6719,25.0541,4.29
-70.6719,25.5552,4.05
-70.6719,26.0563,3.84
-70.6719,26.5573,3.54
-70.6719,27.0584,3.34
-70.6719,27.5595,2.92
-71.1732,0.0001,5.09
-71.1732,0.5012,5.09
-71.1732,1.0023,5.09
-71.1732,1.5034,5.11
-71.1731,2.0045,5.13
-71.1731,2.5055,5.13
-71.1731,3.0066,5.13
-71.1731,3.5077,5.14
-71.1731,4.0088,4.99
-71.1731,4.5099,4.99
-71.1731,5.0109,5.00
-71.1731,5.512,5.01
-71.1731,6.0131,5.06
-71.1731,6.5142,5.06
-71.1731,7.0152,5.04
-71.1731,7.5163,5.01
-71.1731,8.0174,5.01
-71.1731,8.5185,5.02
-71.1731,9.0196,5.02
-71.1731,9.5206,5.03
-71.1731,10.0217,5.03
-71.1731,10.5228,5.03
-71.1731,11.0239,5.04
-71.1731,11.525,5.06
-71.1731,12.026,5.06
-71.1731,12.5271,5.06
-71.1731,13.0282,5.05
-71.1731,13.5293,5.05
-71.1731,14.0304,5.05
-71.1731,14.5314,5.04
-71.1731,15.0325,5.00
-71.1731,15.5336,5.00
-71.1731,16.0347,5.00
-71.1731,16.5358,4.99
-71.1731,17.0368,4.99
-71.1731,17.5379,4.99
-71.1731,18.039,4.99
-71.1731,18.5401,4.99
-71.1731,19.0412,4.91
-71.1731,19.5422,4.90
-71.1731,20.0433,4.89
-71.1731,20.5444,4.90
-71.1731,21.0455,4.89
-71.1731,21.5465,4.87
-71.1731,22.0476,4.75
-71.1731,22.5487,4.72
-71.1731,23.0498,4.68
-71.1731,23.5509,4.58
-71.1731,24.0519,4.49
-71.1731,24.553,4.45
-71.1731,25.0541,4.24
-71.1731,25.5552,4.09
-71.1731,26.0563,3.81
-71.1731,26.5573,3.54
-71.1731,27.0584,3.31
-71.1731,27.5595,2.94
-71.6744,0.0001,5.14
-71.6744,0.5012,5.14
-71.6744,1.0023,5.14
-71.6744,1.5034,5.02
-71.6744,2.0045,5.02
-71.6744,2.5055,5.03
-71.6744,3.0066,4.97
-71.6744,3.5077,4.97
-71.6744,4.0088,4.97
-71.6744,4.5099,4.99
-71.6744,5.0109,5.07
-71.6744,5.512,5.07
-71.6744,6.0131,5.07
-71.6744,6.5142,5.08
-71.6744,7.0152,5.08
-71.6744,7.5163,5.08
-71.6744,8.0174,5.03
-71.6744,8.5185,5.03
-71.6744,9.0196,5.03
-71.6744,9.5206,5.03
-71.6744,10.0217,5.03
-71.6744,10.5228,5.05
-71.6744,11.0239,5.06
-71.6743,11.525,5.06
-71.6744,12.026,5.06
-71.6743,12.5271,5.06
-71.6743,13.0282,4.99
-71.6743,13.5293,4.99
-71.6743,14.0304,5.00
-71.6743,14.5314,5.01
-71.6743,15.0325,5.01
-71.6743,15.5336,5.01
-71.6743,16.0347,5.01
-71.6743,16.5358,5.04
-71.6743,17.0368,5.04
-71.6743,17.5379,5.04
-71.6743,18.039,5.05
-71.6743,18.5401,4.97
-71.6743,19.0411,4.97
-71.6743,19.5422,4.91
-71.6743,20.0433,4.89
-71.6743,20.5444,4.88
-71.6743,21.0455,4.89
-71.6743,21.5465,4.78
-71.6743,22.0476,4.75
-71.6743,22.5487,4.75
-71.6743,23.0498,4.70
-71.6743,23.5509,4.58
-71.6743,24.0519,4.47
-71.6743,24.553,4.45
-71.6743,25.0541,4.26
-71.6743,25.5552,4.08
-71.6743,26.0563,3.82
-71.6743,26.5573,3.54
-71.6743,27.0584,3.33
-71.6743,27.5595,2.91
-72.1756,0.0001,5.14
-72.1756,0.5012,5.11
-72.1756,1.0023,5.05
-72.1756,1.5034,5.01
-72.1756,2.0045,5.01
-72.1756,2.5055,4.99
-72.1756,3.0066,4.97
-72.1756,3.5077,4.97
-72.1756,4.0088,4.97
-72.1756,4.5099,5.07
-72.1756,5.0109,5.07
-72.1756,5.512,5.07
-72.1756,6.0131,5.07
-72.1756,6.5142,5.07
-72.1756,7.0153,5.07
-72.1756,7.5163,5.07
-72.1756,8.0174,5.08
-72.1756,8.5185,5.08
-72.1756,9.0196,5.06
-72.1756,9.5206,5.03
-72.1756,10.0217,5.03
-72.1756,10.5228,5.06
-72.1756,11.0239,5.06
-72.1756,11.525,5.06
-72.1756,12.026,5.04
-72.1756,12.5271,5.00
-72.1756,13.0282,4.99
-72.1756,13.5293,5.00
-72.1756,14.0304,5.00
-72.1756,14.5314,5.01
-72.1756,15.0325,5.01
-72.1756,15.5336,5.02
-72.1756,16.0347,5.03
-72.1756,16.5358,5.04
-72.1756,17.0368,5.04
-72.1756,17.5379,5.04
-72.1756,18.039,4.97
-72.1756,18.5401,4.97
-72.1756,19.0412,4.96
-72.1756,19.5422,4.90
-72.1756,20.0433,4.89
-72.1755,20.5444,4.88
-72.1755,21.0455,4.82
-72.1756,21.5466,4.80
-72.1756,22.0476,4.79
-72.1755,22.5487,4.75
-72.1755,23.0498,4.66
-72.1755,23.5509,4.56
-72.1755,24.0519,4.48
-72.1755,24.553,4.33
-72.1755,25.0541,4.25
-72.1755,25.5552,4.04
-72.1755,26.0563,3.85
-72.1755,26.5573,3.59
-72.1755,27.0584,3.29
-72.1755,27.5595,2.96
-72.6768,0.0001,5.13
-72.6768,0.5012,5.14
-72.6768,1.0023,5.01
-72.6768,1.5034,5.01
-72.6768,2.0045,5.02
-72.6768,2.5055,4.99
-72.6768,3.0066,4.97
-72.6768,3.5077,4.97
-72.6768,4.0088,4.97
-72.6768,4.5099,5.07
-72.6768,5.0109,5.07
-72.6768,5.512,5.07
-72.6768,6.0131,5.07
-72.6768,6.5142,5.07
-72.6768,7.0153,5.07
-72.6768,7.5163,5.07
-72.6768,8.0174,5.07
-72.6768,8.5185,5.08
-72.6768,9.0196,5.08
-72.6768,9.5206,5.04
-72.6768,10.0217,5.04
-72.6768,10.5228,5.04
-72.6768,11.0239,5.04
-72.6768,11.525,5.06
-72.6768,12.026,5.01
-72.6768,12.5271,5.02
-72.6768,13.0282,5.02
-72.6768,13.5293,4.99
-72.6768,14.0304,5.01
-72.6768,14.5314,5.01
-72.6768,15.0325,5.01
-72.6768,15.5336,4.98
-72.6768,16.0347,4.99
-72.6768,16.5358,5.00
-72.6768,17.0368,5.03
-72.6768,17.5379,5.03
-72.6768,18.039,5.03
-72.6768,18.5401,4.99
-72.6768,19.0412,4.96
-72.6768,19.5422,4.96
-72.6768,20.0433,4.89
-72.6768,20.5444,4.82
-72.6768,21.0455,4.82
-72.6768,21.5465,4.79
-72.6768,22.0476,4.79
-72.6768,22.5487,4.70
-72.6768,23.0498,4.67
-72.6768,23.5509,4.58
-72.6768,24.0519,4.51
-72.6768,24.553,4.35
-72.6768,25.0541,4.27
-72.6768,25.5552,4.04
-72.6768,26.0563,3.87
-72.6768,26.5573,3.60
-72.6768,27.0584,3.31
-72.6768,27.5595,2.92
-73.178,0.0001,5.10
-73.178,0.5012,5.11
-73.178,1.0023,5.11
-73.178,1.5034,5.11
-73.178,2.0045,5.07
-73.178,2.5055,5.07
-73.178,3.0066,5.06
-73.178,3.5077,5.02
-73.178,4.0088,5.02
-73.178,4.5099,5.02
-73.178,5.0109,5.03
-73.178,5.512,5.02
-73.178,6.0131,5.03
-73.178,6.5142,5.03
-73.178,7.0153,5.04
-73.178,7.5163,5.04
-73.178,8.0174,5.05
-73.178,8.5185,5.05
-73.178,9.0196,5.03
-73.178,9.5206,5.03
-73.178,10.0217,5.04
-73.178,10.5228,5.04
-73.178,11.0239,5.00
-73.178,11.525,5.01
-73.178,12.026,5.01
-73.178,12.5271,5.02
-73.178,13.0282,5.02
-73.178,13.5293,5.00
-73.178,14.0304,5.00
-73.178,14.5314,5.00
-73.178,15.0325,4.98
-73.178,15.5336,4.98
-73.178,16.0347,5.00
-73.178,16.5358,5.01
-73.178,17.0368,5.03
-73.178,17.5379,5.03
-73.178,18.039,4.99
-73.178,18.5401,4.95
-73.178,19.0412,4.94
-73.178,19.5422,4.94
-73.178,20.0433,4.92
-73.178,20.5444,4.91
-73.178,21.0455,4.84
-73.178,21.5466,4.82
-73.178,22.0476,4.73
-73.178,22.5487,4.69
-73.178,23.0498,4.53
-73.178,23.5509,4.56
-73.178,24.0519,4.53
-73.178,24.553,4.35
-73.178,25.0541,4.25
-73.178,25.5552,4.07
-73.178,26.0563,3.77
-73.178,26.5573,3.56
-73.178,27.0584,3.27
-73.178,27.5595,2.90
-73.6793,0.0001,5.10
-73.6793,0.5012,5.11
-73.6792,1.0023,5.08
-73.6792,1.5034,5.07
-73.6792,2.0045,5.06
-73.6792,2.5055,5.04
-73.6792,3.0066,5.02
-73.6792,3.5077,5.02
-73.6792,4.0088,5.02
-73.6792,4.5099,5.02
-73.6792,5.0109,5.02
-73.6792,5.512,5.02
-73.6792,6.0131,5.03
-73.6792,6.5142,5.03
-73.6792,7.0153,5.03
-73.6792,7.5163,5.03
-73.6792,8.0174,5.04
-73.6792,8.5185,5.04
-73.6792,9.0196,5.04
-73.6792,9.5207,5.05
-73.6792,10.0217,5.01
-73.6792,10.5228,5.01
-73.6792,11.0239,5.01
-73.6792,11.525,5.02
-73.6792,12.026,4.97
-73.6792,12.5271,4.97
-73.6792,13.0282,4.99
-73.6792,13.5293,4.99
-73.6792,14.0304,4.99
-73.6792,14.5314,4.99
-73.6792,15.0325,4.95
-73.6792,15.5336,4.95
-73.6792,16.0347,4.97
-73.6792,16.5358,4.99
-73.6792,17.0368,5.03
-73.6792,17.5379,5.03
-73.6792,18.039,4.94
-73.6792,18.5401,4.93
-73.6792,19.0412,4.95
-73.6792,19.5422,4.94
-73.6792,20.0433,4.91
-73.6792,20.5444,4.87
-73.6792,21.0455,4.84
-73.6792,21.5466,4.82
-73.6792,22.0476,4.73
-73.6792,22.5487,4.73
-73.6792,23.0498,4.54
-73.6792,23.5509,4.56
-73.6792,24.0519,4.48
-73.6792,24.553,4.35
-73.6792,25.0541,4.25
-73.6792,25.5552,4.06
-73.6792,26.0563,3.78
-73.6792,26.5573,3.58
-73.6792,27.0584,3.22
-73.6792,27.5595,2.89
-74.1805,0.0001,5.10
-74.1805,0.5012,5.11
-74.1805,1.0023,5.06
-74.1805,1.5034,5.06
-74.1805,2.0045,5.06
-74.1805,2.5055,5.03
-74.1805,3.0066,5.04
-74.1805,3.5077,5.04
-74.1805,4.0088,4.99
-74.1805,4.5099,5.00
-74.1805,5.0109,4.99
-74.1805,5.512,5.00
-74.1805,6.0131,5.00
-74.1805,6.5142,5.03
-74.1805,7.0153,5.03
-74.1805,7.5163,4.98
-74.1805,8.0174,5.00
-74.1805,8.5185,5.02
-74.1804,9.0196,5.03
-74.1804,9.5207,5.02
-74.1804,10.0217,5.00
-74.1804,10.5228,5.01
-74.1805,11.0239,5.01
-74.1804,11.525,4.96
-74.1804,12.026,4.97
-74.1804,12.5271,4.97
-74.1804,13.0282,4.97
-74.1804,13.5293,4.99
-74.1804,14.0304,4.99
-74.1804,14.5314,4.96
-74.1804,15.0325,4.95
-74.1804,15.5336,4.95
-74.1804,16.0347,4.95
-74.1804,16.5358,4.93
-74.1804,17.0368,4.93
-74.1804,17.5379,4.93
-74.1804,18.039,4.87
-74.1804,18.5401,4.89
-74.1804,19.0412,4.93
-74.1804,19.5422,4.94
-74.1804,20.0433,4.91
-74.1804,20.5444,4.81
-74.1804,21.0455,4.82
-74.1804,21.5465,4.78
-74.1804,22.0476,4.76
-74.1804,22.5487,4.72
-74.1804,23.0498,4.53
-74.1804,23.5509,4.55
-74.1804,24.052,4.49
-74.1804,24.553,4.34
-74.1804,25.0541,4.23
-74.1804,25.5552,4.11
-74.1804,26.0563,3.83
-74.1804,26.5573,3.53
-74.1804,27.0584,3.28
-74.1804,27.5595,2.97
-74.6817,0.0002,5.00
-74.6817,0.5012,5.00
-74.6817,1.0023,5.00
-74.6817,1.5034,5.05
-74.6817,2.0045,5.05
-74.6817,2.5055,5.04
-74.6817,3.0066,5.03
-74.6817,3.5077,5.00
-74.6817,4.0088,4.98
-74.6817,4.5099,4.99
-74.6817,5.0109,4.99
-74.6817,5.512,4.99
-74.6817,6.0131,5.00
-74.6817,6.5142,4.97
-74.6817,7.0153,4.98
-74.6817,7.5163,4.98
-74.6817,8.0174,4.98
-74.6817,8.5185,5.03
-74.6817,9.0196,5.04
-74.6817,9.5207,5.04
-74.6817,10.0217,4.97
-74.6817,10.5228,4.97
-74.6817,11.0239,4.98
-74.6817,11.525,4.99
-74.6817,12.026,4.99
-74.6817,12.5271,4.99
-74.6817,13.0282,5.00
-74.6817,13.5293,4.94
-74.6817,14.0304,4.95
-74.6817,14.5314,4.95
-74.6817,15.0325,4.95
-74.6817,15.5336,4.95
-74.6817,16.0347,4.94
-74.6817,16.5358,4.94
-74.6817,17.0368,4.93
-74.6817,17.5379,4.89
-74.6817,18.039,4.86
-74.6817,18.5401,4.87
-74.6817,19.0412,4.87
-74.6816,19.5422,4.82
-74.6817,20.0433,4.82
-74.6816,20.5444,4.81
-74.6816,21.0455,4.79
-74.6816,21.5465,4.78
-74.6816,22.0476,4.67
-74.6816,22.5487,4.65
-74.6816,23.0498,4.53
-74.6816,23.5509,4.55
-74.6816,24.0519,4.45
-74.6816,24.553,4.33
-74.6816,25.0541,4.22
-74.6816,25.5552,4.11
-74.6816,26.0563,3.85
-74.6816,26.5573,3.52
-74.6816,27.0584,3.31
-74.6816,27.5595,2.89
-75.1829,0.0001,4.99
-75.1829,0.5012,5.01
-75.1829,1.0023,5.03
-75.1829,1.5034,5.05
-75.1829,2.0045,5.05
-75.1829,2.5055,4.96
-75.1829,3.0066,4.96
-75.1829,3.5077,4.94
-75.1829,4.0088,4.93
-75.1829,4.5099,4.98
-75.1829,5.0109,4.98
-75.1829,5.512,4.99
-75.1829,6.0131,4.87
-75.1829,6.5142,4.87
-75.1829,7.0153,4.99
-75.1829,7.5163,5.00
-75.1829,8.0174,5.00
-75.1829,8.5185,4.92
-75.1829,9.0196,4.92
-75.1829,9.5206,4.93
-75.1829,10.0217,4.96
-75.1829,10.5228,4.97
-75.1829,11.0239,4.98
-75.1829,11.525,4.99
-75.1829,12.026,4.99
-75.1829,12.5271,4.90
-75.1829,13.0282,4.92
-75.1829,13.5293,4.93
-75.1829,14.0304,4.94
-75.1829,14.5314,4.95
-75.1829,15.0325,4.95
-75.1829,15.5336,4.95
-75.1829,16.0347,4.89
-75.1829,16.5358,4.90
-75.1829,17.0368,4.93
-75.1829,17.5379,4.94
-75.1829,18.039,4.88
-75.1829,18.5401,4.88
-75.1829,19.0412,4.81
-75.1829,19.5422,4.81
-75.1829,20.0433,4.81
-75.1829,20.5444,4.87
-75.1829,21.0455,4.86
-75.1829,21.5466,4.70
-75.1829,22.0476,4.68
-75.1829,22.5487,4.64
-75.1829,23.0498,4.62
-75.1829,23.5509,4.51
-75.1829,24.0519,4.46
-75.1829,24.553,4.29
-75.1829,25.0541,4.17
-75.1829,25.5552,4.04
-75.1829,26.0563,3.79
-75.1829,26.5573,3.54
-75.1829,27.0584,3.29
-75.1829,27.5595,2.92
-75.6841,0.0001,4.98
-75.6841,0.5012,4.98
-75.6841,1.0023,4.99
-75.6841,1.5034,4.99
-75.6841,2.0045,4.96
-75.6841,2.5055,4.96
-75.6841,3.0066,4.94
-75.6841,3.5077,4.93
-75.6841,4.0088,4.94
-75.6841,4.5099,4.97
-75.6841,5.0109,4.97
-75.6841,5.512,4.88
-75.6841,6.0131,4.88
-75.6841,6.5142,4.96
-75.6841,7.0153,4.99
-75.6841,7.5163,4.97
-75.6841,8.0174,4.92
-75.6841,8.5185,4.91
-75.6841,9.0196,4.91
-75.6841,9.5207,4.92
-75.6841,10.0217,4.92
-75.6841,10.5228,4.93
-75.6841,11.0239,4.95
-75.6841,11.525,4.95
-75.6841,12.0261,4.93
-75.6841,12.5271,4.90
-75.6841,13.0282,4.90
-75.6841,13.5293,4.91
-75.6841,14.0304,4.88
-75.6841,14.5314,4.89
-75.6841,15.0325,4.89
-75.6841,15.5336,4.89
-75.6841,16.0347,4.89
-75.6841,16.5358,4.89
-75.6841,17.0368,4.89
-75.6841,17.5379,4.89
-75.6841,18.039,4.88
-75.6841,18.5401,4.86
-75.6841,19.0412,4.81
-75.6841,19.5422,4.81
-75.6841,20.0433,4.81
-75.6841,20.5444,4.86
-75.6841,21.0455,4.85
-75.6841,21.5466,4.69
-75.6841,22.0476,4.70
-75.6841,22.5487,4.64
-75.6841,23.0498,4.62
-75.6841,23.5509,4.51
-75.6841,24.0519,4.44
-75.6841,24.553,4.29
-75.6841,25.0541,4.17
-75.6841,25.5552,4.03
-75.6841,26.0563,3.81
-75.6841,26.5573,3.58
-75.6841,27.0584,3.27
-75.6841,27.5595,2.96
-76.1853,0.0002,4.97
-76.1853,0.5012,4.98
-76.1853,1.0023,4.98
-76.1853,1.5034,4.93
-76.1853,2.0045,4.93
-76.1853,2.5055,4.93
-76.1853,3.0066,4.93
-76.1853,3.5077,4.93
-76.1853,4.0088,4.93
-76.1853,4.5099,4.91
-76.1853,5.0109,4.91
-76.1853,5.512,5.00
-76.1853,6.0131,5.01
-76.1853,6.5142,5.01
-76.1853,7.0153,4.97
-76.1853,7.5163,4.99
-76.1853,8.0174,4.90
-76.1853,8.5185,4.90
-76.1853,9.0196,4.90
-76.1853,9.5207,4.91
-76.1853,10.0217,4.91
-76.1853,10.5228,4.93
-76.1853,11.0239,4.94
-76.1853,11.525,4.94
-76.1853,12.026,4.95
-76.1853,12.5271,4.87
-76.1853,13.0282,4.88
-76.1853,13.5293,4.88
-76.1853,14.0304,4.87
-76.1853,14.5314,4.88
-76.1853,15.0325,4.88
-76.1853,15.5336,4.86
-76.1853,16.0347,4.86
-76.1853,16.5358,4.87
-76.1853,17.0368,4.88
-76.1853,17.5379,4.88
-76.1853,18.039,4.84
-76.1853,18.5401,4.83
-76.1853,19.0412,4.81
-76.1853,19.5422,4.81
-76.1853,20.0433,4.81
-76.1853,20.5444,4.82
-76.1853,21.0455,4.81
-76.1853,21.5466,4.72
-76.1853,22.0476,4.70
-76.1853,22.5487,4.61
-76.1853,23.0498,4.62
-76.1853,23.5509,4.56
-76.1853,24.0519,4.43
-76.1853,24.553,4.33
-76.1853,25.0541,4.19
-76.1853,25.5552,4.02
-76.1853,26.0563,3.79
-76.1853,26.5573,3.57
-76.1853,27.0584,3.26
-76.1853,27.5595,2.86
-76.6866,0.0002,4.92
-76.6866,0.5012,4.92
-76.6866,1.0023,4.91
-76.6866,1.5034,4.91
-76.6866,2.0045,4.91
-76.6866,2.5055,4.91
-76.6866,3.0066,4.91
-76.6866,3.5077,4.92
-76.6866,4.0088,4.88
-76.6866,4.5099,4.89
-76.6866,5.0109,4.98
-76.6866,5.512,4.99
-76.6866,6.0131,4.99
-76.6866,6.5142,4.94
-76.6865,7.0153,4.96
-76.6866,7.5163,4.90
-76.6866,8.0174,4.88
-76.6866,8.5185,4.89
-76.6865,9.0196,4.90
-76.6865,9.5207,4.90
-76.6865,10.0217,4.91
-76.6865,10.5228,4.83
-76.6865,11.0239,4.84
-76.6865,11.525,4.85
-76.6865,12.0261,4.85
-76.6865,12.5271,4.86
-76.6865,13.0282,4.87
-76.6865,13.5293,4.84
-76.6865,14.0304,4.84
-76.6865,14.5314,4.85
-76.6865,15.0325,4.85
-76.6865,15.5336,4.85
-76.6865,16.0347,4.85
-76.6865,16.5358,4.81
-76.6865,17.0368,4.81
-76.6865,17.5379,4.82
-76.6865,18.039,4.82
-76.6865,18.5401,4.76
-76.6865,19.0412,4.77
-76.6865,19.5422,4.77
-76.6865,20.0433,4.81
-76.6865,20.5444,4.81
-76.6865,21.0455,4.80
-76.6865,21.5466,4.71
-76.6865,22.0476,4.64
-76.6865,22.5487,4.60
-76.6865,23.0498,4.53
-76.6865,23.5509,4.55
-76.6865,24.052,4.39
-76.6865,24.553,4.33
-76.6865,25.0541,4.19
-76.6865,25.5552,4.03
-76.6865,26.0563,3.79
-76.6865,26.5573,3.54
-76.6865,27.0584,3.27
-76.6865,27.5595,2.80
-77.1878,0.0002,4.91
-77.1878,0.5012,4.91
-77.1878,1.0023,4.91
-77.1878,1.5034,4.93
-77.1878,2.0045,4.93
-77.1878,2.5055,4.92
-77.1878,3.0066,4.93
-77.1878,3.5077,4.84
-77.1878,4.0088,4.84
-77.1878,4.5099,4.86
-77.1878,5.0109,4.86
-77.1878,5.512,4.88
-77.1878,6.0131,4.88
-77.1878,6.5142,4.88
-77.1878,7.0153,4.84
-77.1878,7.5163,4.84
-77.1878,8.0174,4.86
-77.1878,8.5185,4.87
-77.1878,9.0196,4.88
-77.1878,9.5207,4.80
-77.1878,10.0217,4.81
-77.1878,10.5228,4.81
-77.1878,11.0239,4.82
-77.1878,11.525,4.81
-77.1878,12.0261,4.82
-77.1878,12.5271,4.82
-77.1878,13.0282,4.82
-77.1878,13.5293,4.82
-77.1878,14.0304,4.82
-77.1878,14.5314,4.79
-77.1878,15.0325,4.80
-77.1878,15.5336,4.83
-77.1878,16.0347,4.79
-77.1878,16.5358,4.79
-77.1877,17.0368,4.79
-77.1878,17.5379,4.77
-77.1877,18.039,4.78
-77.1877,18.5401,4.76
-77.1877,19.0412,4.75
-77.1878,19.5422,4.73
-77.1877,20.0433,4.75
-77.1877,20.5444,4.66
-77.1877,21.0455,4.66
-77.1877,21.5466,4.68
-77.1877,22.0476,4.65
-77.1877,22.5487,4.56
-77.1877,23.0498,4.52
-77.1877,23.5509,4.42
-77.1877,24.052,4.37
-77.1877,24.553,4.18
-77.1877,25.0541,4.13
-77.1877,25.5552,4.01
-77.1877,26.0563,3.75
-77.1877,26.5573,3.53
-77.1877,27.0584,3.19
-77.1877,27.5595,2.85
-77.689,0.0002,4.89
-77.689,0.5012,4.89
-77.689,1.0023,4.91
-77.689,1.5034,4.91
-77.689,2.0045,4.90
-77.689,2.5055,4.90
-77.689,3.0066,4.81
-77.689,3.5077,4.81
-77.689,4.0088,4.82
-77.689,4.5099,4.83
-77.689,5.0109,4.85
-77.689,5.512,4.85
-77.689,6.0131,4.75
-77.689,6.5142,4.75
-77.689,7.0153,4.81
-77.689,7.5163,4.81
-77.689,8.0174,4.77
-77.689,8.5185,4.78
-77.689,9.0196,4.80
-77.689,9.5207,4.80
-77.689,10.0217,4.80
-77.689,10.5228,4.80
-77.689,11.0239,4.78
-77.689,11.525,4.78
-77.689,12.0261,4.75
-77.689,12.5271,4.75
-77.689,13.0282,4.73
-77.689,13.5293,4.74
-77.689,14.0304,4.77
-77.689,14.5315,4.77
-77.689,15.0325,4.77
-77.689,15.5336,4.77
-77.689,16.0347,4.72
-77.689,16.5358,4.73
-77.689,17.0368,4.74
-77.689,17.5379,4.74
-77.689,18.039,4.76
-77.689,18.5401,4.77
-77.689,19.0412,4.70
-77.689,19.5422,4.70
-77.689,20.0433,4.70
-77.689,20.5444,4.68
-77.689,21.0455,4.57
-77.689,21.5466,4.59
-77.689,22.0476,4.51
-77.689,22.5487,4.52
-77.689,23.0498,4.43
-77.689,23.5509,4.40
-77.689,24.052,4.36
-77.689,24.553,4.17
-77.689,25.0541,4.12
-77.689,25.5552,3.89
-77.689,26.0563,3.70
-77.689,26.5574,3.48
-77.689,27.0584,3.21
-77.689,27.5595,2.83
-78.1902,0.0002,4.86
-78.1902,0.5012,4.78
-78.1902,1.0023,4.77
-78.1902,1.5034,4.81
-78.1902,2.0045,4.81
-78.1902,2.5056,4.78
-78.1902,3.0066,4.73
-78.1902,3.5077,4.76
-78.1902,4.0088,4.79
-78.1902,4.5099,4.69
-78.1902,5.0109,4.70
-78.1902,5.512,4.69
-78.1902,6.0131,4.70
-78.1902,6.5142,4.70
-78.1902,7.0153,4.70
-78.1902,7.5163,4.70
-78.1902,8.0174,4.71
-78.1902,8.5185,4.80
-78.1902,9.0196,4.81
-78.1902,9.5207,4.72
-78.1902,10.0217,4.72
-78.1902,10.5228,4.73
-78.1902,11.0239,4.74
-78.1902,11.525,4.68
-78.1902,12.0261,4.69
-78.1902,12.5271,4.68
-78.1902,13.0282,4.68
-78.1902,13.5293,4.67
-78.1902,14.0304,4.67
-78.1902,14.5314,4.73
-78.1902,15.0325,4.73
-78.1902,15.5336,4.66
-78.1902,16.0347,4.66
-78.1902,16.5358,4.70
-78.1902,17.0368,4.71
-78.1902,17.5379,4.71
-78.1902,18.039,4.72
-78.1902,18.5401,4.71
-78.1902,19.0412,4.71
-78.1902,19.5422,4.61
-78.1902,20.0433,4.61
-78.1902,20.5444,4.57
-78.1902,21.0455,4.57
-78.1902,21.5466,4.54
-78.1902,22.0476,4.52
-78.1902,22.5487,4.45
-78.1902,23.0498,4.41
